time,latitude,longitude,t2,fhour
2024-07-02 18:00:00,47.5,0.0,291.20032,18.0
2024-07-03 00:00:00,47.5,0.0,286.69562,24.0
2024-07-03 06:00:00,47.5,0.0,286.0026,30.0
2024-07-03 12:00:00,47.5,0.0,291.83218,36.0
2024-07-03 18:00:00,47.5,0.0,291.23853,42.0
2024-07-04 00:00:00,47.5,0.0,289.54672,48.0
2024-07-04 06:00:00,47.5,0.0,289.2002,54.0
2024-07-04 12:00:00,47.5,0.0,292.56342,60.0
2024-07-04 18:00:00,47.5,0.0,292.81183,66.0
2024-07-05 00:00:00,47.5,0.0,286.6561,72.0
2024-07-05 06:00:00,47.5,0.0,286.48795,78.0
2024-07-05 12:00:00,47.5,0.0,295.5381,84.0
2024-07-05 18:00:00,47.5,0.0,297.3624,90.0
2024-07-06 00:00:00,47.5,0.0,290.63596,96.0
2024-07-06 06:00:00,47.5,0.0,289.22952,102.0
2024-07-06 12:00:00,47.5,0.0,291.9201,108.0
2024-07-06 18:00:00,47.5,0.0,292.8985,114.0
2024-07-07 00:00:00,47.5,0.0,287.63965,120.0
2024-07-07 06:00:00,47.5,0.0,286.52878,126.0
2024-07-07 12:00:00,47.5,0.0,293.13293,132.0
2024-07-07 18:00:00,47.5,0.0,293.55078,138.0
2024-07-08 00:00:00,47.5,0.0,287.80273,144.0
2024-07-08 06:00:00,47.5,0.0,286.967,150.0
2024-07-08 12:00:00,47.5,0.0,295.48718,156.0
2024-07-08 18:00:00,47.5,0.0,296.63882,162.0
2024-07-09 00:00:00,47.5,0.0,290.4831,168.0
2024-07-09 06:00:00,47.5,0.0,290.09326,174.0
2024-07-09 12:00:00,47.5,0.0,300.40717,180.0
2024-07-09 18:00:00,47.5,0.0,302.07858,186.0
2024-07-10 00:00:00,47.5,0.0,294.74063,192.0
2024-07-10 06:00:00,47.5,0.0,294.13168,198.0
2024-07-10 12:00:00,47.5,0.0,302.77417,204.0
2024-07-10 18:00:00,47.5,0.0,301.0518,210.0
2024-07-11 00:00:00,47.5,0.0,295.05914,216.0
2024-07-11 06:00:00,47.5,0.0,292.51123,222.0
2024-07-11 12:00:00,47.5,0.0,298.66696,228.0
2024-07-11 18:00:00,47.5,0.0,298.71124,234.0
2024-07-12 00:00:00,47.5,0.0,293.6766,240.0
2024-07-02 12:00:00,47.5,0.0,290.62738,0.0
2024-07-02 18:00:00,47.5,0.0,291.36627,6.0
2024-07-03 00:00:00,47.5,0.0,286.9635,12.0
2024-07-03 06:00:00,47.5,0.0,286.4896,18.0
2024-07-03 12:00:00,47.5,0.0,291.91153,24.0
2024-07-03 18:00:00,47.5,0.0,291.13187,30.0
2024-07-04 00:00:00,47.5,0.0,289.82733,36.0
2024-07-04 06:00:00,47.5,0.0,288.82855,42.0
2024-07-04 12:00:00,47.5,0.0,292.47714,48.0
2024-07-04 18:00:00,47.5,0.0,293.07846,54.0
2024-07-05 00:00:00,47.5,0.0,287.28964,60.0
2024-07-05 06:00:00,47.5,0.0,287.16797,66.0
2024-07-05 12:00:00,47.5,0.0,296.50348,72.0
2024-07-05 18:00:00,47.5,0.0,298.6335,78.0
2024-07-06 00:00:00,47.5,0.0,291.70322,84.0
2024-07-06 06:00:00,47.5,0.0,289.5324,90.0
2024-07-06 12:00:00,47.5,0.0,292.87524,96.0
2024-07-06 18:00:00,47.5,0.0,293.25742,102.0
2024-07-07 00:00:00,47.5,0.0,287.75397,108.0
2024-07-07 06:00:00,47.5,0.0,286.76028,114.0
2024-07-07 12:00:00,47.5,0.0,293.24213,120.0
2024-07-07 18:00:00,47.5,0.0,293.06888,126.0
2024-07-08 00:00:00,47.5,0.0,287.6877,132.0
2024-07-08 06:00:00,47.5,0.0,286.745,138.0
2024-07-08 12:00:00,47.5,0.0,294.36832,144.0
2024-07-08 18:00:00,47.5,0.0,295.70343,150.0
2024-07-09 00:00:00,47.5,0.0,289.95538,156.0
2024-07-09 06:00:00,47.5,0.0,289.92163,162.0
2024-07-09 12:00:00,47.5,0.0,300.60242,168.0
2024-07-09 18:00:00,47.5,0.0,302.22287,174.0
2024-07-10 00:00:00,47.5,0.0,294.47726,180.0
2024-07-10 06:00:00,47.5,0.0,292.41855,186.0
2024-07-10 12:00:00,47.5,0.0,299.22653,192.0
2024-07-10 18:00:00,47.5,0.0,298.3144,198.0
2024-07-11 00:00:00,47.5,0.0,291.71024,204.0
2024-07-11 06:00:00,47.5,0.0,289.98785,210.0
2024-07-11 12:00:00,47.5,0.0,297.61118,216.0
2024-07-11 18:00:00,47.5,0.0,298.73224,222.0
2024-07-12 00:00:00,47.5,0.0,293.43262,228.0
2024-07-12 06:00:00,47.5,0.0,292.82367,234.0
2024-07-12 12:00:00,47.5,0.0,299.91702,240.0
2024-07-03 00:00:00,47.5,0.0,285.59766,0.0
2024-07-03 06:00:00,47.5,0.0,285.19763,6.0
2024-07-03 12:00:00,47.5,0.0,292.08716,12.0
2024-07-03 18:00:00,47.5,0.0,291.08838,18.0
2024-07-04 00:00:00,47.5,0.0,289.6004,24.0
2024-07-04 06:00:00,47.5,0.0,288.33664,30.0
2024-07-04 12:00:00,47.5,0.0,292.06677,36.0
2024-07-04 18:00:00,47.5,0.0,292.62222,42.0
2024-07-05 00:00:00,47.5,0.0,287.11877,48.0
2024-07-05 06:00:00,47.5,0.0,286.8105,54.0
2024-07-05 12:00:00,47.5,0.0,295.5345,60.0
2024-07-05 18:00:00,47.5,0.0,297.49127,66.0
2024-07-06 00:00:00,47.5,0.0,291.05017,72.0
2024-07-06 06:00:00,47.5,0.0,289.40933,78.0
2024-07-06 12:00:00,47.5,0.0,292.42606,84.0
2024-07-06 18:00:00,47.5,0.0,292.81332,90.0
2024-07-07 00:00:00,47.5,0.0,287.8602,96.0
2024-07-07 06:00:00,47.5,0.0,286.72894,102.0
2024-07-07 12:00:00,47.5,0.0,292.88467,108.0
2024-07-07 18:00:00,47.5,0.0,293.24902,114.0
2024-07-08 00:00:00,47.5,0.0,287.41943,120.0
2024-07-08 06:00:00,47.5,0.0,286.62448,126.0
2024-07-08 12:00:00,47.5,0.0,294.737,132.0
2024-07-08 18:00:00,47.5,0.0,295.55234,138.0
2024-07-09 00:00:00,47.5,0.0,289.68198,144.0
2024-07-09 06:00:00,47.5,0.0,289.36093,150.0
2024-07-09 12:00:00,47.5,0.0,299.9602,156.0
2024-07-09 18:00:00,47.5,0.0,301.11694,162.0
2024-07-10 00:00:00,47.5,0.0,294.43124,168.0
2024-07-10 06:00:00,47.5,0.0,293.47833,174.0
2024-07-10 12:00:00,47.5,0.0,300.0825,180.0
2024-07-10 18:00:00,47.5,0.0,298.09512,186.0
2024-07-11 00:00:00,47.5,0.0,292.7955,192.0
2024-07-11 06:00:00,47.5,0.0,290.95084,198.0
2024-07-11 12:00:00,47.5,0.0,295.67975,204.0
2024-07-11 18:00:00,47.5,0.0,294.90518,210.0
2024-07-12 00:00:00,47.5,0.0,290.13553,216.0
2024-07-12 06:00:00,47.5,0.0,289.90875,222.0
2024-07-12 12:00:00,47.5,0.0,293.92426,228.0
2024-07-12 18:00:00,47.5,0.0,294.33447,234.0
2024-07-13 00:00:00,47.5,0.0,289.03485,240.0
2024-07-03 12:00:00,47.5,0.0,292.0299,0.0
2024-07-03 18:00:00,47.5,0.0,291.24005,6.0
2024-07-04 00:00:00,47.5,0.0,289.854,12.0
2024-07-04 06:00:00,47.5,0.0,288.36603,18.0
2024-07-04 12:00:00,47.5,0.0,292.19806,24.0
2024-07-04 18:00:00,47.5,0.0,293.05923,30.0
2024-07-05 00:00:00,47.5,0.0,287.47424,36.0
2024-07-05 06:00:00,47.5,0.0,287.01816,42.0
2024-07-05 12:00:00,47.5,0.0,295.37527,48.0
2024-07-05 18:00:00,47.5,0.0,297.4136,54.0
2024-07-06 00:00:00,47.5,0.0,291.01328,60.0
2024-07-06 06:00:00,47.5,0.0,289.6578,66.0
2024-07-06 12:00:00,47.5,0.0,292.36877,72.0
2024-07-06 18:00:00,47.5,0.0,292.74332,78.0
2024-07-07 00:00:00,47.5,0.0,287.58636,84.0
2024-07-07 06:00:00,47.5,0.0,286.5468,90.0
2024-07-07 12:00:00,47.5,0.0,292.82483,96.0
2024-07-07 18:00:00,47.5,0.0,293.1255,102.0
2024-07-08 00:00:00,47.5,0.0,287.49973,108.0
2024-07-08 06:00:00,47.5,0.0,287.3615,114.0
2024-07-08 12:00:00,47.5,0.0,294.6587,120.0
2024-07-08 18:00:00,47.5,0.0,293.76694,126.0
2024-07-09 00:00:00,47.5,0.0,289.75143,132.0
2024-07-09 06:00:00,47.5,0.0,290.66357,138.0
2024-07-09 12:00:00,47.5,0.0,296.12628,144.0
2024-07-09 18:00:00,47.5,0.0,296.63586,150.0
2024-07-10 00:00:00,47.5,0.0,292.15155,156.0
2024-07-10 06:00:00,47.5,0.0,291.99677,162.0
2024-07-10 12:00:00,47.5,0.0,297.62253,168.0
2024-07-10 18:00:00,47.5,0.0,297.57794,174.0
2024-07-11 00:00:00,47.5,0.0,293.33823,180.0
2024-07-11 06:00:00,47.5,0.0,292.72418,186.0
2024-07-11 12:00:00,47.5,0.0,296.88235,192.0
2024-07-11 18:00:00,47.5,0.0,297.07727,198.0
2024-07-12 00:00:00,47.5,0.0,291.41074,204.0
2024-07-12 06:00:00,47.5,0.0,289.3622,210.0
2024-07-12 12:00:00,47.5,0.0,295.51794,216.0
2024-07-12 18:00:00,47.5,0.0,295.90012,222.0
2024-07-13 00:00:00,47.5,0.0,289.82593,228.0
2024-07-13 06:00:00,47.5,0.0,289.03098,234.0
2024-07-13 12:00:00,47.5,0.0,292.59802,240.0
